NOTE,id,Arrachement pelade,Arrachement peignage,Arrachement plumage,Autres réparations,Faiencage grave,Faiencage significatif,Longitudinale grave,Longitudinale significatif,Pontage,Transversale grave,Transversale significatif,Réparation en BB
5.0,D10_PR32_400_PR32_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,D10_PR32_600_PR32_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.94845,D10_PR32_800_PR32_994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.350515
2.0,D10_PR33_0_PR33_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,D10_PR33_200_PR33_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.92,D10_PR33_400_PR33_600,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,D10_PR33_600_PR33_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.81152,D10_PR33_800_PR33_991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73822,0.0,0.0,0.0,0.832461
9.4,D10_PR34_0_PR34_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
9.94,D10_PR34_200_PR34_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
6.82,D10_PR34_400_PR34_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535,0.0,0.0,0.2,0.035
3.685,D10_PR34_600_PR34_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.63,0.025
3.82648,D10_PR34_800_PR34_1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.534247,0.0410959
2.705,D10_PR35_0_PR35_200,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.955,0.0,0.0,0.64,0.36
1.985,D10_PR35_200_PR35_400,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.755,0.0,0.0,0.73,0.24
2.105,D10_PR35_400_PR35_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.685,0.615
2.57258,D10_PR35_600_PR35_724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.685484,0.39516100000000004
2.66,D10_PR36_0_PR36_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.625,0.42
2.485,D10_PR36_200_PR36_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.63,0.485
5.84184,D10_PR36_400_PR36_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.42,0.0
4.5,D10_PR36_600_PR36_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0
4.45794,D10_PR36_800_PR36_1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27570100000000003,0.0
4.42,D10_PR37_0_PR37_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.285,0.0
4.38,D10_PR37_200_PR37_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31,0.0
4.3,D10_PR37_400_PR37_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.0
4.4,D10_PR37_600_PR37_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0
4.566269999999999,D10_PR37_800_PR37_1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.216867,0.0
4.85,D10_PR38_0_PR38_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.2,0.0
7.555,D10_PR38_200_PR38_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815
9.97872,D10_PR38_400_PR38_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
10.0,D10_PR38_600_PR38_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR38_800_PR38_936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR39_0_PR39_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR39_200_PR39_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR39_400_PR39_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.98,D10_PR39_600_PR39_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
10.0,D10_PR39_800_PR39_1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR39_1000_PR39_1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.96262,D10_PR39_1200_PR39_1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153846,0.0
9.96226,D10_PR39_1330_PR39_1468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144928,0.0
9.98,D10_PR40_0_PR40_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
5.58685,D10_PR40_200_PR40_449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75502,0.0,0.0,0.0,0.0
4.9397,D10_PR40_449_PR40_649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.0,0.0,0.03,0.0
5.0,D10_PR40_649_PR40_914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,D10_PR41_0_PR41_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.9455800000000005,D10_PR41_200_PR41_499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832780000000001,0.0,0.0,0.026755900000000003,0.0
10.0,D10_PR41_501_PR41_613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0225,D10_PR80_0_PR80_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585,0.435,0.0,0.02,0.0
9.615,D10_PR80_200_PR80_400,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0
7.33,D10_PR80_400_PR80_600,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.055,0.0,0.0,0.0
7.19,D10_PR80_600_PR80_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0
6.690239999999999,D10_PR80_800_PR80_1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79512,0.0,0.0,0.0
5.61,D10_PR81_0_PR81_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.3,0.0,0.0,0.0
2.805,D10_PR81_200_PR81_400,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.705,0.0,0.01,0.445,0.0
2.385,D10_PR81_400_PR81_600,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.525,0.0,0.2,0.115,0.0
7.585,D10_PR81_600_PR81_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.02,0.0
6.12782,D10_PR81_800_PR81_934,0.0,0.0,0.0,0.0,0.0,0.0,0.0447761,0.6194029999999999,0.0261194,0.0,0.123134,0.0
7.25,D10_PR81_934_PR81_979,0.08888889999999999,0.0,0.0,0.0,0.0,0.0,0.244444,0.0222222,0.0444444,0.0,0.0444444,0.0
9.61314,D10_PR82_0_PR82_279,0.0,0.0,0.0,0.0,0.0,0.0,0.0179211,0.0,0.0,0.0215054,0.057347699999999995,0.0
0.13513499999999998,D10_PR82_279_PR82_485,0.0,0.0,0.0,0.0,0.0,0.0,0.349515,0.00970874,0.0,0.00970874,0.13106800000000002,0.0
8.514619999999999,D10_PR82_485_PR82_685,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.03,0.0,0.0,0.0
10.0,D10_PR82_685_PR82_793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR82_793_PR82_859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.465,D10_PR83_0_PR83_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.01,0.0,0.0,0.0
9.825,D10_PR83_200_PR83_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0
10.0,D10_PR83_400_PR83_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.19,D10_PR83_600_PR83_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.01,0.0,0.0,0.0
5.52,D10_PR83_800_PR83_1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.02,0.0,0.12,0.0
9.56863,D10_PR83_1000_PR83_1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038835,0.0,0.0,0.116505,0.0
10.0,D10_PR84_0_PR84_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8,D10_PR84_200_PR84_400,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR84_400_PR84_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR84_600_PR84_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR84_800_PR84_994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.85034,D10_PR85_0_PR85_147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136054,0.0,0.0680272,0.0
9.9799,D10_PR85_147_PR85_347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0
9.96,D10_PR85_347_PR85_547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
10.0,D10_PR85_547_PR85_747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.834019999999999,D10_PR85_747_PR85_988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033195,0.0,0.0,0.0,0.0
9.98,D10_PR86_0_PR86_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
10.0,D10_PR86_200_PR86_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR86_400_PR86_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.99,D10_PR86_600_PR86_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
10.0,D10_PR86_800_PR86_996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR87_0_PR87_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR87_200_PR87_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.675,D10_PR87_400_PR87_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0
9.99,D10_PR87_600_PR87_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
10.0,D10_PR87_800_PR87_990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR88_0_PR88_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR88_200_PR88_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.925,D10_PR88_400_PR88_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0
9.85,D10_PR88_600_PR88_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
7.665,D10_PR88_800_PR88_1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0,0.03,0.0
9.7,D10_PR89_0_PR89_200,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR89_200_PR89_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR89_400_PR89_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.9,D10_PR89_600_PR89_800,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
8.13706,D10_PR89_800_PR89_997,0.0,0.0,0.0964467,0.0,0.0,0.0,0.0,0.263959,0.0,0.0,0.0,0.0
10.0,D10_PR90_0_PR90_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR90_200_PR90_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR90_400_PR90_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.55,D10_PR90_600_PR90_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
9.99156,D10_PR90_800_PR90_1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843882,0.0,0.0,0.0
9.82,D10_PR91_0_PR91_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.075,0.0
9.325,D10_PR91_200_PR91_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.05,0.0
8.325,D10_PR91_400_PR91_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.03,0.04,0.0
8.17,D10_PR91_600_PR91_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.01,0.07,0.0
8.4381,D10_PR91_800_PR91_1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0190476,0.0285714,0.0
5.295,D10_PR92_0_PR92_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935,0.03,0.0,0.0,0.0
4.6,D10_PR92_200_PR92_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0
4.095,D10_PR92_400_PR92_600,0.0,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.385,0.0
4.54,D10_PR92_600_PR92_800,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.175,0.0
5.0,D10_PR92_800_PR92_978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.52,D10_PR93_0_PR93_200,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.185,0.0
4.65,D10_PR93_200_PR93_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.17,0.0
4.26,D10_PR93_400_PR93_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37,0.0
3.915,D10_PR93_600_PR93_800,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.965,0.0,0.0,0.45,0.0
4.1009199999999995,D10_PR93_800_PR93_1018,0.0,0.0,0.0,0.0,0.0,0.0642202,0.0,0.93578,0.00917431,0.0,0.41284399999999993,0.0
4.02,D10_PR94_0_PR94_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49,0.0
4.38,D10_PR94_200_PR94_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.315,0.0
3.8,D10_PR94_400_PR94_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0
2.88,D10_PR94_600_PR94_800,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.77,0.01,0.0,0.185,0.0
8.26168,D10_PR94_800_PR94_907,0.0,0.0,0.28972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.95,D10_PR95_0_PR95_100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
6.425,D10_PR95_100_PR95_300,0.005,0.0,0.0,0.0,0.0,0.0,0.08,0.52,0.03,0.0,0.1,0.0
4.3342,D10_PR95_300_PR95_500,0.04,0.0,0.095,0.0,0.0,0.27,0.04,0.555,0.005,0.0,0.1,0.0
6.045,D10_PR95_500_PR95_700,0.0,0.0,0.29,0.0,0.0,0.025,0.0,0.425,0.01,0.0,0.06,0.0
10.0,D10_PR95_700_PR95_900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.29609,D10_PR95_900_PR95_1079,0.0,0.0,0.117318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR96_0_PR96_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.99,D10_PR96_200_PR96_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
9.42,D10_PR96_400_PR96_600,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.04,0.0
9.72,D10_PR96_600_PR96_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
9.58549,D10_PR96_800_PR96_993,0.0,0.0,0.0414508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829016,0.0
9.17,D10_PR97_0_PR97_200,0.0,0.0,0.06,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR97_200_PR97_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR97_400_PR97_554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR98_0_PR98_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.82,D10_PR98_200_PR98_400,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.36,D10_PR98_400_PR98_600,0.0,0.0,0.08,0.035,0.0,0.08,0.0,0.025,0.0,0.0,0.0,0.15
6.665,D10_PR98_600_PR98_800,0.0,0.0,0.0,0.015,0.0,0.025,0.0,0.31,0.0,0.0,0.03,0.51
7.210260000000001,D10_PR98_800_PR98_995,0.0461538,0.0,0.0,0.0,0.0,0.0,0.0,0.44102600000000003,0.0,0.0,0.061538499999999996,0.0
9.7,D10_PR99_0_PR99_200,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.88,D10_PR99_200_PR99_400,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.57,0.0,0.0,0.0,0.0
3.91,D10_PR99_400_PR99_600,0.09,0.0,0.075,0.0,0.0,0.265,0.035,0.66,0.0,0.0,0.05,0.0
7.675,D10_PR99_600_PR99_800,0.0,0.0,0.05,0.015,0.0,0.0,0.0,0.35,0.0,0.0,0.01,0.07
9.97688,D10_PR99_800_PR99_973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011560700000000002,0.0
6.995,D10_PR100_0_PR100_200,0.0,0.0,0.04,0.025,0.0,0.4,0.0,0.06,0.0,0.0,0.01,0.0
9.41,D10_PR100_200_PR100_400,0.0,0.0,0.045,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.0
10.0,D10_PR100_400_PR100_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR100_600_PR100_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR100_800_PR100_1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR101_0_PR101_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR101_200_PR101_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR101_400_PR101_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR101_600_PR101_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR101_800_PR101_995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR102_0_PR102_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8,D10_PR102_200_PR102_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.96,D10_PR102_400_PR102_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR102_600_PR102_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR102_800_PR102_996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR103_0_PR103_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR103_200_PR103_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR103_400_PR103_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR103_600_PR103_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR103_800_PR103_1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR104_0_PR104_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR104_200_PR104_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR104_400_PR104_527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR104_527_PR104_727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR104_727_PR104_966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.82,D10_PR105_0_PR105_200,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR105_200_PR105_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR105_400_PR105_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR105_600_PR105_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.91837,D10_PR105_800_PR105_996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408163,0.0
10.0,D10_PR106_0_PR106_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D10_PR106_200_PR106_306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.85714,D10_PR106_306_PR106_506,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,D10_PR106_506_PR106_679,0.0,0.0,0.543353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.31319,D10_PR106_679_PR106_879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.535,0.0,0.0,0.0
7.02941,D10_PR106_879_PR106_998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10084,1.11765,0.0,0.0,0.0
6.9975,D10_PR107_0_PR107_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,1.205,0.0,0.0,0.0
7.1575,D10_PR107_200_PR107_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.285,0.0,0.0,0.0
7.365,D10_PR107_400_PR107_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,1.14,0.0,0.0,0.0
7.9675,D10_PR107_600_PR107_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0
7.79948,D10_PR107_800_PR107_992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00521,0.0,0.0,0.0
7.545,D10_PR108_0_PR108_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0
7.475,D10_PR108_200_PR108_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0
7.465,D10_PR108_400_PR108_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
7.26,D10_PR108_600_PR108_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0
8.27027,D10_PR108_800_PR108_985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848649,0.0,0.0,0.0
7.735,D10_PR109_0_PR109_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.055
7.52,D10_PR109_200_PR109_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0
7.34,D10_PR109_400_PR109_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0
6.924460000000001,D10_PR109_600_PR109_739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58273,0.0,0.0,0.0
6.815,D10_PR110_0_PR110_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.57,0.0,0.0,0.0
7.06533,D10_PR110_200_PR110_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.485,0.0,0.0,0.0
7.2591600000000005,D10_PR110_400_PR110_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.185,0.0,0.0,0.0
6.62,D10_PR110_600_PR110_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.0,0.0,0.0,0.0
6.97783,D10_PR110_800_PR110_1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0985222,1.2069,0.0,0.0,0.0
